Country,Current Series,Reference,Value,Type,Product,Status
2,0,XKP,20XKP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XKQ,20XKQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XKS,20XKS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XKU,20XKU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XKV,20XKV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XKW,20XKW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XKX,20XKX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XKY,20XKY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XKZ,20XKZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLA,20XLA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLB,20XLB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLC,20XLC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLF,20XLF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLH,20XLH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLI,20XLI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLK,20XLK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLN,20XLN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLO,20XLO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLP,20XLP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLQ,20XLQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLR,20XLR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLS,20XLS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLT,20XLT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLU,20XLU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLV,20XLV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLW,20XLW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XLZ,20XLZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMA,20XMA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMB,20XMB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMD,20XMD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XME,20XME,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMF,20XMF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMH,20XMH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMM,20XMM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMN,20XMN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMO,20XMO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMQ,20XMQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMR,20XMR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMU,20XMU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMV,20XMV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMW,20XMW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMX,20XMX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMY,20XMY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XMZ,20XMZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNB,20XNB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNC,20XNC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XND,20XND,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNE,20XNE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNG,20XNG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNH,20XNH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNI,20XNI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNJ,20XNJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNK,20XNK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNM,20XNM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNN,20XNN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNO,20XNO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNP,20XNP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNQ,20XNQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNS,20XNS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNT,20XNT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNU,20XNU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNV,20XNV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNW,20XNW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNX,20XNX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNY,20XNY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XNZ,20XNZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOA,20XOA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOC,20XOC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOE,20XOE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOF,20XOF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOG,20XOG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOH,20XOH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOI,20XOI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOK,20XOK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOL,20XOL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XON,20XON,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOP,20XOP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOQ,20XOQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOU,20XOU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOV,20XOV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOW,20XOW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOY,20XOY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XOZ,20XOZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPC,20XPC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPD,20XPD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPE,20XPE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPF,20XPF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPH,20XPH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPI,20XPI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPO,20XPO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPQ,20XPQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPS,20XPS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPU,20XPU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPV,20XPV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPW,20XPW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPX,20XPX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPY,20XPY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XPZ,20XPZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQA,20XQA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQB,20XQB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQC,20XQC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQD,20XQD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQE,20XQE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQF,20XQF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQG,20XQG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQH,20XQH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQI,20XQI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQJ,20XQJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQL,20XQL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQM,20XQM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQN,20XQN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQO,20XQO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQP,20XQP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQQ,20XQQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQR,20XQR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQS,20XQS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQT,20XQT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQV,20XQV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQW,20XQW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQX,20XQX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQY,20XQY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XQZ,20XQZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRA,20XRA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRB,20XRB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRD,20XRD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRE,20XRE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRH,20XRH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRJ,20XRJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRL,20XRL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRO,20XRO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRP,20XRP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRQ,20XRQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRR,20XRR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRT,20XRT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRU,20XRU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRV,20XRV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRW,20XRW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XRY,20XRY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSA,20XSA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSB,20XSB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSE,20XSE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSF,20XSF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSG,20XSG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSH,20XSH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSI,20XSI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSJ,20XSJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSK,20XSK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSM,20XSM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSN,20XSN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSO,20XSO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSP,20XSP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSQ,20XSQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSS,20XSS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSU,20XSU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSV,20XSV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSX,20XSX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSY,20XSY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XSZ,20XSZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTA,20XTA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTB,20XTB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTE,20XTE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTF,20XTF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTG,20XTG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTH,20XTH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTI,20XTI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTJ,20XTJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTK,20XTK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTM,20XTM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTN,20XTN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTO,20XTO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTQ,20XTQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTS,20XTS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTU,20XTU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTW,20XTW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTX,20XTX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XTY,20XTY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUA,20XUA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUC,20XUC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUD,20XUD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUE,20XUE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUF,20XUF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUG,20XUG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUI,20XUI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUJ,20XUJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUK,20XUK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUL,20XUL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUM,20XUM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUN,20XUN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUO,20XUO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUP,20XUP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUQ,20XUQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUR,20XUR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUS,20XUS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUT,20XUT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUV,20XUV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUW,20XUW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUX,20XUX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XUY,20XUY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVA,20XVA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVB,20XVB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVC,20XVC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVD,20XVD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVE,20XVE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVG,20XVG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVH,20XVH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVJ,20XVJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVK,20XVK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVL,20XVL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVM,20XVM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVN,20XVN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVO,20XVO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVP,20XVP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVQ,20XVQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVR,20XVR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVS,20XVS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVU,20XVU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVV,20XVV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVW,20XVW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVX,20XVX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XVY,20XVY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWA,20XWA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWB,20XWB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWC,20XWC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWE,20XWE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWF,20XWF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWG,20XWG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWH,20XWH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWI,20XWI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWK,20XWK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWL,20XWL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWM,20XWM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWN,20XWN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWO,20XWO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWP,20XWP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWQ,20XWQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWR,20XWR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWS,20XWS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWU,20XWU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWV,20XWV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWW,20XWW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWX,20XWX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XWY,20XWY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXA,20XXA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXC,20XXC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXD,20XXD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXE,20XXE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXF,20XXF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXG,20XXG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXH,20XXH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXI,20XXI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXJ,20XXJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXM,20XXM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXN,20XXN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXO,20XXO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXQ,20XXQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXR,20XXR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXS,20XXS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXU,20XXU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXV,20XXV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXY,20XXY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XXZ,20XXZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYA,20XYA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYB,20XYB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYC,20XYC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYD,20XYD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYE,20XYE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYF,20XYF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYG,20XYG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYH,20XYH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYI,20XYI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYJ,20XYJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYK,20XYK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYN,20XYN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYO,20XYO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYP,20XYP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYQ,20XYQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYR,20XYR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYS,20XYS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYU,20XYU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYV,20XYV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYW,20XYW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XYY,20XYY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XZA,20XZA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XZB,20XZB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XZC,20XZC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XZD,20XZD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XZE,20XZE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,XZF,20XZF,Call Sign,Amateur Intermediate Radio Licence,Available
